datetime,open,high,low,close,range,hour,session
2026-02-26 06:00:00+00:00,211.45700073242188,211.55799865722656,211.39999389648438,211.43899536132812,0.1580047607421875,6,Asian
2026-02-26 07:00:00+00:00,211.4340057373047,211.625,211.3179931640625,211.38299560546875,0.3070068359375,7,Asian
2026-02-26 08:00:00+00:00,211.38299560546875,211.39199829101562,210.8699951171875,210.9600067138672,0.522003173828125,8,London
2026-02-26 09:00:00+00:00,210.96600341796875,211.16799926757812,210.8260040283203,211.11599731445312,0.3419952392578125,9,London
2026-02-26 10:00:00+00:00,211.11599731445312,211.18800354003906,211.03599548339844,211.09100341796875,0.152008056640625,10,London
2026-02-26 11:00:00+00:00,211.08700561523438,211.2830047607422,211.072998046875,211.15499877929688,0.2100067138671875,11,London
2026-02-26 12:00:00+00:00,211.14999389648438,211.50599670410156,211.1230010986328,211.44700622558594,0.38299560546875,12,London
2026-02-26 13:00:00+00:00,211.44700622558594,211.56199645996094,211.2779998779297,211.3820037841797,0.28399658203125,13,London
2026-02-26 14:00:00+00:00,211.38400268554688,211.55099487304688,211.11500549316406,211.20700073242188,0.4359893798828125,14,London
2026-02-26 15:00:00+00:00,211.2050018310547,211.3679962158203,210.62399291992188,210.8719940185547,0.7440032958984375,15,London
2026-02-26 16:00:00+00:00,210.86599731445312,211.09100341796875,210.77699279785156,210.81100463867188,0.3140106201171875,16,New York
2026-02-26 17:00:00+00:00,210.80999755859375,210.9040069580078,210.2949981689453,210.35499572753906,0.6090087890625,17,New York
2026-02-26 18:00:00+00:00,210.3470001220703,210.5749969482422,210.25799560546875,210.5659942626953,0.3170013427734375,18,New York
2026-02-26 19:00:00+00:00,210.56900024414062,210.68800354003906,210.5330047607422,210.5749969482422,0.154998779296875,19,New York
2026-02-26 20:00:00+00:00,210.57699584960938,210.64100646972656,210.52499389648438,210.63699340820312,0.1160125732421875,20,New York
2026-02-26 21:00:00+00:00,210.63699340820312,210.6649932861328,210.3990020751953,210.4949951171875,0.2659912109375,21,New York
2026-02-26 22:00:00+00:00,210.4510040283203,210.6490020751953,210.28199768066406,210.38800048828125,0.36700439453125,22,New York
2026-02-26 23:00:00+00:00,210.39300537109375,210.4340057373047,210.20700073242188,210.28799438476562,0.2270050048828125,23,New York
2026-02-27 00:00:00+00:00,210.25900268554688,210.3820037841797,209.9669952392578,210.218994140625,0.415008544921875,0,Asian
2026-02-27 01:00:00+00:00,210.21600341796875,210.3000030517578,210.0500030517578,210.20700073242188,0.25,1,Asian
2026-02-27 02:00:00+00:00,210.20199584960938,210.27099609375,210.0330047607422,210.05999755859375,0.2379913330078125,2,Asian
2026-02-27 03:00:00+00:00,210.05099487304688,210.23399353027344,210.04800415039062,210.15499877929688,0.1859893798828125,3,Asian
2026-02-27 04:00:00+00:00,210.16000366210938,210.25,209.93600463867188,209.9759979248047,0.313995361328125,4,Asian
2026-02-27 05:00:00+00:00,209.97000122070312,210.21600341796875,209.9320068359375,210.2030029296875,0.28399658203125,5,Asian
2026-02-27 06:00:00+00:00,210.2030029296875,210.22500610351562,209.91900634765625,209.9550018310547,0.305999755859375,6,Asian
2026-02-27 07:00:00+00:00,209.95599365234375,210.57699584960938,209.94900512695312,210.51400756835938,0.62799072265625,7,Asian
2026-02-27 08:00:00+00:00,210.51400756835938,210.80299377441406,210.45599365234375,210.71400451660156,0.3470001220703125,8,London
2026-02-27 09:00:00+00:00,210.71600341796875,210.82699584960938,210.44000244140625,210.447998046875,0.386993408203125,9,London
2026-02-27 10:00:00+00:00,210.4530029296875,210.48399353027344,210.14500427246094,210.17999267578125,0.3389892578125,10,London
2026-02-27 11:00:00+00:00,210.177001953125,210.1959991455078,209.93800354003906,209.9429931640625,0.25799560546875,11,London
2026-02-27 12:00:00+00:00,209.94500732421875,210.1510009765625,209.9250030517578,209.99600219726562,0.2259979248046875,12,London
2026-02-27 13:00:00+00:00,209.97999572753906,210.2209930419922,209.7949981689453,209.96099853515625,0.425994873046875,13,London
2026-02-27 14:00:00+00:00,209.95899963378906,210.19400024414062,209.94700622558594,210.06199645996094,0.2469940185546875,14,London
2026-02-27 15:00:00+00:00,210.0500030517578,210.16099548339844,209.80599975585938,209.80799865722656,0.3549957275390625,15,London
2026-02-27 16:00:00+00:00,209.81399536132812,210.10499572753906,209.79200744628906,209.96099853515625,0.31298828125,16,New York
2026-02-27 17:00:00+00:00,209.96099853515625,210.06900024414062,209.91900634765625,210.0399932861328,0.149993896484375,17,New York
2026-02-27 18:00:00+00:00,210.04100036621094,210.20399475097656,210.0240020751953,210.18299865722656,0.17999267578125,18,New York
2026-02-27 19:00:00+00:00,210.18299865722656,210.3249969482422,210.0989990234375,210.3249969482422,0.2259979248046875,19,New York
2026-02-27 20:00:00+00:00,210.3179931640625,210.48699951171875,210.2989959716797,210.4759979248047,0.1880035400390625,20,New York
2026-02-27 21:00:00+00:00,210.47799682617188,210.5030059814453,210.2519989013672,210.30499267578125,0.251007080078125,21,New York
2026-02-27 22:00:00+00:00,210.39300537109375,210.39300537109375,210.39300537109375,210.39300537109375,0.0,22,New York
2026-03-02 00:00:00+00:00,209.95899963378906,210.16099548339844,209.7740020751953,210.0760040283203,0.386993408203125,0,Asian
2026-03-02 01:00:00+00:00,210.0659942626953,210.46299743652344,210.06399536132812,210.1230010986328,0.3990020751953125,1,Asian
2026-03-02 02:00:00+00:00,210.11099243164062,210.25799560546875,210.03599548339844,210.11300659179688,0.2220001220703125,2,Asian
2026-03-02 03:00:00+00:00,210.1179962158203,210.26600646972656,210.0709991455078,210.2050018310547,0.19500732421875,3,Asian
2026-03-02 04:00:00+00:00,210.20399475097656,210.4010009765625,210.14300537109375,210.343994140625,0.25799560546875,4,Asian
2026-03-02 05:00:00+00:00,210.3350067138672,210.5330047607422,210.302001953125,210.38800048828125,0.2310028076171875,5,Asian
2026-03-02 06:00:00+00:00,210.38699340820312,210.4149932861328,209.8300018310547,209.927001953125,0.584991455078125,6,Asian
2026-03-02 07:00:00+00:00,209.94200134277344,210.0590057373047,209.4969940185547,209.75100708007812,0.56201171875,7,Asian
2026-03-02 08:00:00+00:00,209.75799560546875,209.93899536132812,209.343994140625,209.55499267578125,0.595001220703125,8,London
2026-03-02 09:00:00+00:00,209.55799865722656,209.968994140625,209.48199462890625,209.95599365234375,0.48699951171875,9,London
2026-03-02 10:00:00+00:00,209.9530029296875,210.4080047607422,209.89100646972656,210.35699462890625,0.516998291015625,10,London
2026-03-02 11:00:00+00:00,210.3679962158203,210.6230010986328,210.26499938964844,210.51600646972656,0.358001708984375,11,London
2026-03-02 12:00:00+00:00,210.51699829101562,210.8820037841797,210.4980010986328,210.81300354003906,0.384002685546875,12,London
2026-03-02 13:00:00+00:00,210.81199645996094,211.0570068359375,210.71600341796875,210.7989959716797,0.34100341796875,13,London
2026-03-02 14:00:00+00:00,210.80099487304688,211.36900329589844,210.6540069580078,211.2310028076172,0.714996337890625,14,London
2026-03-02 15:00:00+00:00,211.16799926757812,211.3800048828125,210.75799560546875,210.90899658203125,0.62200927734375,15,London
2026-03-02 16:00:00+00:00,210.91099548339844,210.91600036621094,210.5019989013672,210.86900329589844,0.41400146484375,16,New York
2026-03-02 17:00:00+00:00,210.8719940185547,211.1510009765625,210.80499267578125,211.1020050048828,0.34600830078125,17,New York
2026-03-02 18:00:00+00:00,211.0989990234375,211.11000061035156,210.90199279785156,210.96600341796875,0.2080078125,18,New York
2026-03-02 19:00:00+00:00,210.96600341796875,211.11300659179688,210.92999267578125,211.02699279785156,0.183013916015625,19,New York
2026-03-02 20:00:00+00:00,211.0240020751953,211.031005859375,210.74899291992188,210.86700439453125,0.282012939453125,20,New York
2026-03-02 21:00:00+00:00,210.86900329589844,211.05599975585938,210.80999755859375,210.96600341796875,0.246002197265625,21,New York
2026-03-02 22:00:00+00:00,210.95599365234375,211.14700317382812,210.72500610351562,210.89300537109375,0.4219970703125,22,New York
2026-03-02 23:00:00+00:00,210.88600158691406,210.9929962158203,210.76199340820312,210.8489990234375,0.2310028076171875,23,New York
2026-03-03 00:00:00+00:00,210.85299682617188,211.21200561523438,210.73300170898438,211.2100067138672,0.47900390625,0,Asian
2026-03-03 01:00:00+00:00,211.2050018310547,211.3560028076172,210.90199279785156,210.91600036621094,0.454010009765625,1,Asian
2026-03-03 02:00:00+00:00,210.90899658203125,210.9510040283203,210.68600463867188,210.78799438476562,0.2649993896484375,2,Asian
2026-03-03 03:00:00+00:00,210.78399658203125,210.87399291992188,210.6540069580078,210.74000549316406,0.2199859619140625,3,Asian
2026-03-03 04:00:00+00:00,210.74200439453125,210.77000427246094,210.63600158691406,210.6529998779297,0.134002685546875,4,Asian
2026-03-03 05:00:00+00:00,210.64500427246094,210.75100708007812,210.2969970703125,210.32400512695312,0.454010009765625,5,Asian
2026-03-03 06:00:00+00:00,210.32400512695312,210.37899780273438,209.9980010986328,210.06500244140625,0.3809967041015625,6,Asian
2026-03-03 07:00:00+00:00,210.06300354003906,210.08200073242188,209.75599670410156,209.90499877929688,0.3260040283203125,7,Asian
2026-03-03 08:00:00+00:00,209.90499877929688,210.03900146484375,209.5189971923828,209.54800415039062,0.5200042724609375,8,London
2026-03-03 09:00:00+00:00,209.54800415039062,209.75399780273438,209.44000244140625,209.66400146484375,0.313995361328125,9,London
2026-03-03 10:00:00+00:00,209.66000366210938,209.91799926757812,209.63099670410156,209.6840057373047,0.2870025634765625,10,London
2026-03-03 11:00:00+00:00,209.67799377441406,209.9080047607422,209.41600036621094,209.593994140625,0.49200439453125,11,London
2026-03-03 12:00:00+00:00,209.60400390625,210.11700439453125,209.54800415039062,210.00900268554688,0.569000244140625,12,London
2026-03-03 13:00:00+00:00,210.00399780273438,210.08999633789062,209.7519989013672,209.89599609375,0.3379974365234375,13,London
2026-03-03 14:00:00+00:00,209.88600158691406,210.1719970703125,209.49899291992188,209.50799560546875,0.673004150390625,14,London
2026-03-03 15:00:00+00:00,209.50999450683594,210.0570068359375,209.21299743652344,209.9530029296875,0.8440093994140625,15,London
2026-03-03 16:00:00+00:00,209.9499969482422,210.21200561523438,209.89999389648438,210.17300415039062,0.31201171875,16,New York
2026-03-03 17:00:00+00:00,210.16799926757812,210.38699340820312,209.92599487304688,210.2779998779297,0.46099853515625,17,New York
2026-03-03 18:00:00+00:00,210.28500366210938,210.53199768066406,210.24600219726562,210.51300048828125,0.2859954833984375,18,New York
2026-03-03 19:00:00+00:00,210.50999450683594,210.62100219726562,210.37899780273438,210.5749969482422,0.24200439453125,19,New York
2026-03-03 20:00:00+00:00,210.56900024414062,210.67799377441406,210.4709930419922,210.65699768066406,0.207000732421875,20,New York
2026-03-03 21:00:00+00:00,210.65699768066406,210.73899841308594,210.53399658203125,210.63400268554688,0.2050018310546875,21,New York
2026-03-03 22:00:00+00:00,210.57899475097656,210.57899475097656,210.1820068359375,210.34800720214844,0.3969879150390625,22,New York
2026-03-03 23:00:00+00:00,210.343994140625,210.69200134277344,210.2689971923828,210.66799926757812,0.423004150390625,23,New York
2026-03-04 00:00:00+00:00,210.63099670410156,210.67300415039062,209.9600067138672,209.99200439453125,0.7129974365234375,0,Asian
2026-03-04 01:00:00+00:00,209.9980010986328,210.19500732421875,209.78599548339844,209.98699951171875,0.4090118408203125,1,Asian
2026-03-04 02:00:00+00:00,209.98500061035156,210.16900634765625,209.9250030517578,210.07200622558594,0.2440032958984375,2,Asian
2026-03-04 03:00:00+00:00,210.0709991455078,210.1179962158203,209.8560028076172,209.96299743652344,0.261993408203125,3,Asian
2026-03-04 04:00:00+00:00,209.95399475097656,209.9739990234375,209.47900390625,209.4949951171875,0.4949951171875,4,Asian
2026-03-04 05:00:00+00:00,209.4929962158203,209.91200256347656,209.4810028076172,209.8350067138672,0.430999755859375,5,Asian
2026-03-04 06:00:00+00:00,209.83599853515625,210.0330047607422,209.72300720214844,209.8979949951172,0.30999755859375,6,Asian
2026-03-04 07:00:00+00:00,209.906005859375,210.44900512695312,209.8000030517578,210.35499572753906,0.6490020751953125,7,Asian
2026-03-04 08:00:00+00:00,210.3520050048828,210.3769989013672,209.94400024414062,209.94500732421875,0.4329986572265625,8,London
2026-03-04 09:00:00+00:00,209.94500732421875,210.32899475097656,209.83999633789062,210.0189971923828,0.4889984130859375,9,London
2026-03-04 10:00:00+00:00,210.0189971923828,210.4499969482422,209.99200439453125,210.41900634765625,0.4579925537109375,10,London
2026-03-04 11:00:00+00:00,210.41700744628906,210.56399536132812,210.13900756835938,210.322998046875,0.42498779296875,11,London
2026-03-04 12:00:00+00:00,210.3249969482422,210.33900451660156,209.9669952392578,210.03599548339844,0.37200927734375,12,London
2026-03-04 13:00:00+00:00,210.03799438476562,210.30599975585938,210.0019989013672,210.1790008544922,0.3040008544921875,13,London
2026-03-04 14:00:00+00:00,210.17999267578125,210.48300170898438,210.07000732421875,210.09100341796875,0.412994384765625,14,London
2026-03-04 15:00:00+00:00,210.10499572753906,210.39100646972656,209.9530029296875,209.98199462890625,0.4380035400390625,15,London
2026-03-04 16:00:00+00:00,209.9709930419922,210.05499267578125,209.71299743652344,209.781005859375,0.3419952392578125,16,New York
2026-03-04 17:00:00+00:00,209.77999877929688,209.8159942626953,209.47999572753906,209.72799682617188,0.33599853515625,17,New York
2026-03-04 18:00:00+00:00,209.73199462890625,209.83900451660156,209.67599487304688,209.81199645996094,0.1630096435546875,18,New York
2026-03-04 19:00:00+00:00,209.81500244140625,209.99200439453125,209.7480010986328,209.97799682617188,0.2440032958984375,19,New York
2026-03-04 20:00:00+00:00,209.97300720214844,210.156005859375,209.927001953125,210.1199951171875,0.22900390625,20,New York
2026-03-04 21:00:00+00:00,210.1219940185547,210.14999389648438,209.89500427246094,210.02699279785156,0.2549896240234375,21,New York
2026-03-04 22:00:00+00:00,210.00799560546875,210.08799743652344,209.86000061035156,209.91000366210938,0.227996826171875,22,New York
2026-03-04 23:00:00+00:00,209.88299560546875,210.0019989013672,209.8209991455078,209.85499572753906,0.180999755859375,23,New York
2026-03-05 00:00:00+00:00,209.85800170898438,209.86199951171875,209.5070037841797,209.54600524902344,0.3549957275390625,0,Asian
2026-03-05 01:00:00+00:00,209.5540008544922,209.70199584960938,209.35299682617188,209.5449981689453,0.3489990234375,1,Asian
2026-03-05 02:00:00+00:00,209.54299926757812,209.7530059814453,209.4530029296875,209.74000549316406,0.3000030517578125,2,Asian
2026-03-05 03:00:00+00:00,209.74000549316406,209.7689971923828,209.3300018310547,209.43600463867188,0.438995361328125,3,Asian
2026-03-05 04:00:00+00:00,209.43499755859375,209.55799865722656,209.37100219726562,209.5240020751953,0.1869964599609375,4,Asian
2026-03-05 05:00:00+00:00,209.5240020751953,209.61099243164062,209.26800537109375,209.28199768066406,0.342987060546875,5,Asian
2026-03-05 06:00:00+00:00,209.281005859375,209.40199279785156,209.1739959716797,209.36700439453125,0.227996826171875,6,Asian
2026-03-05 07:00:00+00:00,209.35299682617188,209.81100463867188,209.35299682617188,209.8040008544922,0.4580078125,7,Asian
2026-03-05 08:00:00+00:00,209.80499267578125,209.81399536132812,209.35499572753906,209.58399963378906,0.4589996337890625,8,London
2026-03-05 09:00:00+00:00,209.5850067138672,209.91700744628906,209.53500366210938,209.8730010986328,0.3820037841796875,9,London
2026-03-05 10:00:00+00:00,209.87100219726562,210.01199340820312,209.7030029296875,209.98800659179688,0.308990478515625,10,London
2026-03-05 11:00:00+00:00,209.98300170898438,210.26400756835938,209.9550018310547,210.19500732421875,0.3090057373046875,11,London
2026-03-05 12:00:00+00:00,210.19700622558594,210.46200561523438,210.15699768066406,210.44400024414062,0.3050079345703125,12,London
2026-03-05 13:00:00+00:00,210.44400024414062,210.56199645996094,210.3300018310547,210.5399932861328,0.23199462890625,13,London
2026-03-05 14:00:00+00:00,210.53500366210938,210.6199951171875,210.1649932861328,210.24899291992188,0.4550018310546875,14,London
2026-03-05 15:00:00+00:00,210.2550048828125,210.27099609375,209.8780059814453,209.99400329589844,0.3929901123046875,15,London
2026-03-05 16:00:00+00:00,209.98399353027344,210.02099609375,209.7790069580078,209.87399291992188,0.2419891357421875,16,New York
2026-03-05 17:00:00+00:00,209.86900329589844,210.3040008544922,209.8419952392578,210.18800354003906,0.462005615234375,17,New York
2026-03-05 18:00:00+00:00,210.19200134277344,210.4709930419922,210.11199951171875,210.2689971923828,0.3589935302734375,18,New York
2026-03-05 19:00:00+00:00,210.2689971923828,210.31199645996094,210.17799377441406,210.2010040283203,0.134002685546875,19,New York
2026-03-05 20:00:00+00:00,210.2010040283203,210.46499633789062,210.19500732421875,210.42999267578125,0.269989013671875,20,New York
2026-03-05 21:00:00+00:00,210.4340057373047,210.47900390625,210.3419952392578,210.4600067138672,0.1370086669921875,21,New York
2026-03-05 22:00:00+00:00,210.38900756835938,210.45700073242188,210.06900024414062,210.18600463867188,0.38800048828125,22,New York
2026-03-05 23:00:00+00:00,210.29600524902344,210.4969940185547,210.1219940185547,210.4290008544922,0.375,23,New York
2026-03-06 00:00:00+00:00,210.42799377441406,210.51499938964844,210.2469940185547,210.35299682617188,0.26800537109375,0,Asian
2026-03-06 01:00:00+00:00,210.36199951171875,210.56500244140625,210.33700561523438,210.4720001220703,0.227996826171875,1,Asian
2026-03-06 02:00:00+00:00,210.46800231933594,210.5970001220703,210.46099853515625,210.5030059814453,0.1360015869140625,2,Asian
2026-03-06 03:00:00+00:00,210.50399780273438,210.5919952392578,210.46299743652344,210.5850067138672,0.128997802734375,3,Asian
2026-03-06 04:00:00+00:00,210.58299255371094,210.72900390625,210.5659942626953,210.68299865722656,0.1630096435546875,4,Asian
2026-03-06 05:00:00+00:00,210.68299865722656,210.89700317382812,210.6699981689453,210.81300354003906,0.2270050048828125,5,Asian
2026-03-06 06:00:00+00:00,210.80499267578125,210.98599243164062,210.73399353027344,210.8419952392578,0.2519989013671875,6,Asian
2026-03-06 07:00:00+00:00,210.85000610351562,210.89599609375,210.58099365234375,210.60899353027344,0.31500244140625,7,Asian
2026-03-06 08:00:00+00:00,210.61199951171875,210.78599548339844,210.51499938964844,210.69700622558594,0.27099609375,8,London
2026-03-06 09:00:00+00:00,210.697998046875,210.71099853515625,210.2570037841797,210.32400512695312,0.4539947509765625,9,London
2026-03-06 10:00:00+00:00,210.3159942626953,210.6300048828125,210.29600524902344,210.61500549316406,0.3339996337890625,10,London
2026-03-06 11:00:00+00:00,210.61700439453125,210.6479949951172,210.35499572753906,210.36500549316406,0.292999267578125,11,London
2026-03-06 12:00:00+00:00,210.36399841308594,210.70700073242188,210.30299377441406,210.5540008544922,0.4040069580078125,12,London
2026-03-06 13:00:00+00:00,210.55499267578125,210.88299560546875,210.48899841308594,210.56700134277344,0.3939971923828125,13,London
2026-03-06 14:00:00+00:00,210.56900024414062,210.8040008544922,210.2740020751953,210.33700561523438,0.529998779296875,14,London
2026-03-06 15:00:00+00:00,210.33799743652344,210.8979949951172,210.30799865722656,210.51699829101562,0.589996337890625,15,London
2026-03-06 16:00:00+00:00,210.51499938964844,211.23699951171875,210.51400756835938,211.19400024414062,0.722991943359375,16,New York
2026-03-06 17:00:00+00:00,211.19200134277344,211.3509979248047,211.1320037841797,211.2429962158203,0.218994140625,17,New York
2026-03-06 18:00:00+00:00,211.24400329589844,211.3990020751953,211.11199951171875,211.25399780273438,0.2870025634765625,18,New York
2026-03-06 19:00:00+00:00,211.25399780273438,211.36399841308594,211.2209930419922,211.33299255371094,0.14300537109375,19,New York
2026-03-06 20:00:00+00:00,211.33799743652344,211.48800659179688,211.2989959716797,211.447998046875,0.1890106201171875,20,New York
2026-03-06 21:00:00+00:00,211.447998046875,211.64700317382812,211.302001953125,211.61900329589844,0.345001220703125,21,New York
2026-03-06 22:00:00+00:00,211.61399841308594,211.61399841308594,211.61399841308594,211.61399841308594,0.0,22,New York
2026-03-09 00:00:00+00:00,210.7550048828125,211.0469970703125,210.6510009765625,210.99899291992188,0.39599609375,0,Asian
2026-03-09 01:00:00+00:00,210.99899291992188,211.01800537109375,210.72999572753906,210.83099365234375,0.2880096435546875,1,Asian
2026-03-09 02:00:00+00:00,210.83399963378906,211.19900512695312,210.8300018310547,211.1490020751953,0.3690032958984375,2,Asian
2026-03-09 03:00:00+00:00,211.1479949951172,211.30099487304688,211.07699584960938,211.197998046875,0.2239990234375,3,Asian
2026-03-09 04:00:00+00:00,211.20399475097656,211.38299560546875,211.02499389648438,211.05499267578125,0.358001708984375,4,Asian
2026-03-09 05:00:00+00:00,211.05799865722656,211.36300659179688,210.98599243164062,211.16000366210938,0.37701416015625,5,Asian
2026-03-09 06:00:00+00:00,211.15899658203125,211.3489990234375,211.05799865722656,211.1529998779297,0.2910003662109375,6,Asian
2026-03-09 07:00:00+00:00,211.14100646972656,211.48500061035156,211.07699584960938,211.4510040283203,0.4080047607421875,7,Asian
2026-03-09 08:00:00+00:00,211.4530029296875,211.4810028076172,211.02000427246094,211.27000427246094,0.46099853515625,8,London
2026-03-09 09:00:00+00:00,211.27499389648438,211.5030059814453,211.12399291992188,211.3300018310547,0.3790130615234375,9,London
2026-03-09 10:00:00+00:00,211.3300018310547,211.47900390625,211.2209930419922,211.4510040283203,0.2580108642578125,10,London
2026-03-09 11:00:00+00:00,211.4510040283203,211.5760040283203,211.38999938964844,211.51400756835938,0.186004638671875,11,London
2026-03-09 12:00:00+00:00,211.51300048828125,211.7790069580078,211.4459991455078,211.7239990234375,0.3330078125,12,London
2026-03-09 13:00:00+00:00,211.72799682617188,211.82899475097656,211.58700561523438,211.7209930419922,0.2419891357421875,13,London
2026-03-09 14:00:00+00:00,211.72000122070312,211.93699645996094,211.48599243164062,211.87399291992188,0.4510040283203125,14,London
2026-03-09 15:00:00+00:00,211.8719940185547,212.0449981689453,211.60699462890625,211.71400451660156,0.4380035400390625,15,London
2026-03-09 16:00:00+00:00,211.71299743652344,211.95700073242188,211.7050018310547,211.7519989013672,0.2519989013671875,16,New York
2026-03-09 17:00:00+00:00,211.75599670410156,211.9810028076172,211.72799682617188,211.93299865722656,0.2530059814453125,17,New York
2026-03-09 18:00:00+00:00,211.92999267578125,212.07400512695312,211.92799377441406,212.00999450683594,0.1460113525390625,18,New York
2026-03-09 19:00:00+00:00,212.00999450683594,212.17599487304688,211.83599853515625,211.98199462890625,0.339996337890625,19,New York
2026-03-09 20:00:00+00:00,211.9770050048828,212.0989990234375,211.73800659179688,211.73800659179688,0.360992431640625,20,New York
2026-03-09 21:00:00+00:00,211.74000549316406,212.03199768066406,211.7050018310547,211.89999389648438,0.326995849609375,21,New York
2026-03-09 22:00:00+00:00,211.85699462890625,212.0659942626953,211.84500122070312,211.96600341796875,0.2209930419921875,22,New York
2026-03-09 23:00:00+00:00,211.96400451660156,212.02699279785156,211.8769989013672,211.89999389648438,0.149993896484375,23,New York
2026-03-10 00:00:00+00:00,211.91600036621094,212.01600646972656,211.6929931640625,211.7209930419922,0.3230133056640625,0,Asian
2026-03-10 01:00:00+00:00,211.718994140625,211.82699584960938,211.58299255371094,211.6999969482422,0.2440032958984375,1,Asian
2026-03-10 02:00:00+00:00,211.6999969482422,211.81399536132812,211.66299438476562,211.7989959716797,0.1510009765625,2,Asian
2026-03-10 03:00:00+00:00,211.79800415039062,211.9290008544922,211.75799560546875,211.82200622558594,0.1710052490234375,3,Asian
2026-03-10 04:00:00+00:00,211.82200622558594,211.86900329589844,211.7310028076172,211.80499267578125,0.13800048828125,4,Asian
2026-03-10 05:00:00+00:00,211.8070068359375,211.8939971923828,211.6750030517578,211.7949981689453,0.218994140625,5,Asian
2026-03-10 06:00:00+00:00,211.79600524902344,212.00999450683594,211.7259979248047,211.89599609375,0.28399658203125,6,Asian
2026-03-10 07:00:00+00:00,211.8939971923828,212.08599853515625,211.81399536132812,211.99200439453125,0.272003173828125,7,Asian
2026-03-10 08:00:00+00:00,211.98699951171875,212.25999450683594,211.94900512695312,212.24200439453125,0.3109893798828125,8,London
2026-03-10 09:00:00+00:00,212.24600219726562,212.2949981689453,212.08599853515625,212.16600036621094,0.2089996337890625,9,London
2026-03-10 10:00:00+00:00,212.1649932861328,212.28599548339844,212.12600708007812,212.2010040283203,0.1599884033203125,10,London
2026-03-10 11:00:00+00:00,212.20199584960938,212.33599853515625,212.1280059814453,212.13699340820312,0.2079925537109375,11,London
2026-03-10 12:00:00+00:00,212.13900756835938,212.27000427246094,212.06100463867188,212.11000061035156,0.2089996337890625,12,London
2026-03-10 13:00:00+00:00,212.11099243164062,212.39999389648438,212.052001953125,212.25399780273438,0.347991943359375,13,London
2026-03-10 14:00:00+00:00,212.24899291992188,212.38299560546875,212.1649932861328,212.35800170898438,0.2180023193359375,14,London
2026-03-10 15:00:00+00:00,212.36000061035156,212.41299438476562,212.08299255371094,212.0850067138672,0.3300018310546875,15,London
2026-03-10 16:00:00+00:00,212.0850067138672,212.2010040283203,212.0050048828125,212.125,0.1959991455078125,16,New York
2026-03-10 17:00:00+00:00,212.12600708007812,212.22799682617188,212.07899475097656,212.16099548339844,0.1490020751953125,17,New York
2026-03-10 18:00:00+00:00,212.15899658203125,212.23399353027344,211.97799682617188,211.98899841308594,0.2559967041015625,18,New York
2026-03-10 19:00:00+00:00,211.99200439453125,212.1790008544922,211.9709930419922,212.04800415039062,0.2080078125,19,New York
2026-03-10 20:00:00+00:00,212.0489959716797,212.093994140625,211.98199462890625,212.0330047607422,0.11199951171875,20,New York
2026-03-10 21:00:00+00:00,212.03500366210938,212.16299438476562,211.9429931640625,212.03399658203125,0.220001220703125,21,New York
2026-03-10 22:00:00+00:00,212.01499938964844,212.177001953125,211.9810028076172,212.13999938964844,0.1959991455078125,22,New York
2026-03-10 23:00:00+00:00,212.12899780273438,212.21099853515625,212.0780029296875,212.1820068359375,0.13299560546875,23,New York
2026-03-11 00:00:00+00:00,212.16200256347656,212.52099609375,212.11900329589844,212.45599365234375,0.4019927978515625,0,Asian
2026-03-11 01:00:00+00:00,212.45899963378906,212.85000610351562,212.45399475097656,212.80599975585938,0.3960113525390625,1,Asian
2026-03-11 02:00:00+00:00,212.80999755859375,212.88299560546875,212.7530059814453,212.8350067138672,0.1299896240234375,2,Asian
2026-03-11 03:00:00+00:00,212.8350067138672,212.86399841308594,212.73399353027344,212.7989959716797,0.1300048828125,3,Asian
2026-03-11 04:00:00+00:00,212.80099487304688,212.88499450683594,212.70199584960938,212.70599365234375,0.1829986572265625,4,Asian
2026-03-11 05:00:00+00:00,212.71099853515625,212.7830047607422,212.6300048828125,212.7030029296875,0.1529998779296875,5,Asian
2026-03-11 06:00:00+00:00,212.7010040283203,212.7100067138672,212.35699462890625,212.4759979248047,0.3530120849609375,6,Asian
2026-03-11 07:00:00+00:00,212.47999572753906,212.6479949951172,212.38699340820312,212.56399536132812,0.2610015869140625,7,Asian
2026-03-11 08:00:00+00:00,212.5659942626953,212.68499755859375,212.42300415039062,212.67100524902344,0.261993408203125,8,London
2026-03-11 09:00:00+00:00,212.67599487304688,212.7100067138672,212.38600158691406,212.6020050048828,0.324005126953125,9,London
2026-03-11 10:00:00+00:00,212.5959930419922,212.87899780273438,212.552001953125,212.83200073242188,0.326995849609375,10,London
2026-03-11 11:00:00+00:00,212.82400512695312,212.9739990234375,212.71400451660156,212.8280029296875,0.2599945068359375,11,London
2026-03-11 12:00:00+00:00,212.8280029296875,212.90899658203125,212.44200134277344,212.51499938964844,0.4669952392578125,12,London
2026-03-11 13:00:00+00:00,212.51499938964844,212.7530059814453,212.47000122070312,212.64599609375,0.2830047607421875,13,London
2026-03-11 14:00:00+00:00,212.65199279785156,213.07200622558594,212.6199951171875,213.00399780273438,0.4520111083984375,14,London
2026-03-11 15:00:00+00:00,213.00399780273438,213.05299377441406,212.73800659179688,212.7899932861328,0.3149871826171875,15,London
2026-03-11 16:00:00+00:00,212.7899932861328,213.03199768066406,212.7519989013672,212.98800659179688,0.279998779296875,16,New York
